p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,pose
0,1806,0,0,1248,1145,286,4019,1302,935,1134,1459,2
0,1770,0,0,1249,1148,288,4018,1302,933,1132,1461,2
0,1847,0,0,1254,1152,289,4019,1303,934,1134,1461,2
0,1779,0,0,1252,1151,289,4019,1299,934,1133,1460,2
0,1857,0,0,1249,1148,288,4004,1300,934,1129,1455,2
0,1894,0,0,1253,1156,289,4012,1305,937,1137,1467,2
0,1834,0,0,1248,1146,290,4005,1307,934,1132,1460,2
0,1823,0,0,1244,1146,288,4003,1303,932,1132,1460,2
0,1901,0,0,1248,1154,288,4003,1305,939,1135,1469,2
0,1845,0,0,1250,1152,290,4005,1305,935,1132,1466,2
0,1847,0,0,1255,1154,292,4017,1313,941,1141,1476,2
0,1901,0,0,1255,1155,291,4015,1307,940,1137,1470,2
0,1839,0,0,1255,1156,294,4005,1311,940,1135,1468,2
0,1840,0,0,1260,1157,292,4007,1308,941,1134,1467,2
0,1906,0,0,1259,1160,293,4005,1307,941,1134,1470,2
0,1886,0,0,1259,1164,294,4016,1311,946,1138,1472,2
0,1840,0,0,1259,1159,295,4005,1307,940,1131,1470,2
0,1852,0,0,1255,1154,294,4005,1307,941,1132,1472,2
0,1933,0,0,1257,1162,292,4004,1311,945,1138,1481,2
0,1879,0,0,1260,1161,293,4004,1309,944,1135,1475,2
0,1872,0,0,1253,1155,293,3995,1310,945,1130,1475,2
0,1919,0,0,1253,1157,295,4002,1310,944,1135,1474,2
0,1895,0,0,1258,1163,294,4003,1317,948,1135,1480,2
0,1870,0,0,1256,1158,295,4003,1312,947,1128,1474,2
0,1992,0,0,1147,1035,292,3997,1299,937,1137,1483,2
0,1954,0,0,1244,1173,294,4003,1313,947,1138,1486,2
0,1796,0,0,1193,1096,296,4004,1313,957,1141,1479,2
0,1559,0,0,1177,1084,296,3996,1308,943,1133,1477,2
0,1810,0,0,1216,1119,298,4002,1313,950,1141,1474,2
0,1758,0,0,1206,1111,297,4001,1315,949,1140,1475,2
0,1823,0,0,1219,1125,299,4016,1326,959,1146,1483,2
0,1838,0,0,1229,1128,299,4012,1320,956,1146,1480,2
0,1810,0,0,1237,1130,299,4018,1326,959,1145,1482,2
0,1806,0,0,1223,1125,299,4017,1331,959,1150,1484,2
0,1805,0,0,1245,1131,300,4008,1323,957,1140,1479,2
0,1802,0,0,1245,1131,300,4018,1330,959,1146,1484,2
0,1899,0,0,1258,1138,301,4008,1327,958,1146,1486,2
0,1853,0,0,1252,1136,297,4018,1330,962,1150,1491,2
0,1922,0,0,1268,1143,301,4019,1328,960,1146,1494,2
0,1933,0,0,1261,1142,300,4009,1329,962,1148,1491,2
0,1885,0,0,1256,1144,304,4019,1334,965,1152,1496,2
0,1874,0,0,1256,1137,302,4019,1333,962,1147,1493,2
0,1887,0,0,1256,1147,303,4019,1336,970,1152,1494,2
0,1885,0,0,1251,1145,303,4018,1331,967,1153,1497,2
0,1869,0,0,1259,1148,302,4019,1337,974,1158,1498,2
0,1890,0,0,1257,1150,303,4019,1338,976,1155,1498,2
0,1891,0,0,1264,1154,304,4020,1337,977,1154,1499,2
0,1891,0,0,1261,1152,305,4019,1339,974,1156,1495,2
0,1910,0,0,1268,1157,305,4020,1337,977,1151,1499,2
0,1904,0,0,1267,1156,304,4019,1335,975,1150,1497,2
0,1930,0,0,1278,1160,310,4019,1341,972,1150,1501,2
0,1898,0,0,1269,1155,307,4009,1329,971,1148,1498,2
0,1959,0,0,1277,1163,309,4018,1342,974,1152,1504,2
0,1969,0,0,1283,1167,308,4019,1334,971,1147,1499,2
0,1829,0,0,1272,1165,307,4010,1344,974,1150,1501,2
0,1938,0,0,1268,1154,308,4019,1345,977,1155,1504,2
0,1903,0,0,1278,1170,309,4020,1339,973,1146,1501,2
0,1859,0,0,1276,1166,309,4020,1340,972,1149,1500,2
0,1920,0,0,1281,1169,310,4019,1346,976,1153,1505,2
0,1936,0,0,1284,1171,309,4019,1344,976,1151,1504,2
0,1885,0,0,1281,1169,310,4019,1346,977,1152,1507,2
0,1895,0,0,1276,1165,310,4009,1341,974,1145,1496,2
0,1843,0,0,1286,1177,311,4019,1343,978,1150,1508,2
0,1872,0,0,1281,1168,311,4019,1349,982,1157,1509,2
0,1925,0,0,1288,1174,310,4008,1345,976,1145,1504,2
0,1935,0,0,1285,1182,311,4020,1347,981,1153,1505,2
0,1706,0,0,1283,1177,313,4018,1355,981,1155,1513,2
0,1887,0,0,1294,1162,311,4018,1358,977,1148,1509,2
0,1750,0,0,1280,1175,313,4019,1354,981,1158,1509,2
0,1648,0,0,1275,1175,314,4018,1349,980,1155,1509,2
0,1906,0,0,1288,1169,317,4019,1353,980,1157,1513,2
0,1855,0,0,1284,1171,315,4019,1354,979,1152,1506,2
0,1933,0,0,1290,1167,314,4019,1347,977,1151,1516,2
0,1915,0,0,1288,1168,314,4009,1350,976,1153,1512,2
0,1904,0,0,1282,1169,315,4019,1357,982,1158,1523,2
0,1929,0,0,1289,1168,314,4019,1358,980,1155,1522,2
0,1903,0,0,1283,1174,316,4019,1354,981,1159,1523,2
0,1910,0,0,1285,1175,315,4019,1351,980,1152,1520,2
0,1911,0,0,1284,1174,316,4009,1351,980,1153,1515,2
0,1904,0,0,1282,1171,316,4019,1354,984,1161,1523,2
0,1936,0,0,1283,1173,317,4018,1358,983,1161,1525,2
0,1965,0,0,1288,1176,315,4018,1353,983,1158,1523,2
0,1934,0,0,1284,1175,318,4019,1355,986,1161,1524,2
0,1933,0,0,1282,1173,317,4018,1353,984,1157,1522,2
0,1939,0,0,1284,1175,318,4019,1361,985,1161,1524,2
0,1930,0,0,1279,1172,318,4019,1361,986,1165,1527,2
0,1983,0,0,1281,1175,316,4020,1360,987,1166,1530,2
0,1989,0,0,1285,1181,317,4019,1360,985,1162,1524,2
0,1968,0,0,1280,1171,314,4013,1362,988,1164,1529,2
0,1965,0,0,1281,1176,317,4019,1360,987,1162,1527,2
0,1967,0,0,1282,1178,316,4019,1363,988,1159,1529,2
0,1973,0,0,1282,1177,319,4019,1356,986,1161,1527,2
0,1963,0,0,1283,1180,313,4019,1362,990,1163,1528,2
0,1968,0,0,1280,1177,313,4020,1365,991,1166,1534,2
0,1995,0,0,1283,1189,312,4008,1353,988,1154,1525,2
0,1922,0,0,1275,1185,314,4019,1358,991,1163,1534,2
0,2002,0,0,1279,1194,312,4019,1355,994,1160,1533,2
0,1986,0,0,1282,1192,313,4018,1358,991,1159,1532,2
0,1984,0,0,1275,1199,314,4019,1354,992,1160,1533,2
0,1998,0,0,1283,1196,315,4016,1354,993,1158,1529,2
0,1903,0,0,1273,1195,315,4019,1351,994,1158,1531,2
0,1931,0,0,1267,1196,313,4021,1355,997,1162,1528,2
0,1903,0,0,1269,1196,318,4020,1358,997,1162,1534,2
0,1954,0,0,1272,1197,318,4019,1358,992,1160,1533,2
0,1984,0,0,1272,1199,317,4019,1357,999,1157,1531,2
0,1925,0,0,1271,1198,318,4020,1358,999,1159,1531,2
0,1959,0,0,1268,1196,319,4009,1356,1001,1159,1534,2
0,2007,0,0,1271,1202,317,4017,1357,999,1159,1532,2
0,1945,0,0,1270,1198,319,4020,1364,1000,1162,1536,2
0,1952,0,0,1273,1200,318,4020,1361,999,1156,1536,2
0,1999,0,0,1275,1201,317,4008,1353,995,1155,1531,2
0,1955,0,0,1272,1196,318,4008,1357,994,1155,1528,2
0,1968,0,0,1274,1205,319,4019,1360,999,1163,1539,2
0,2015,0,0,1277,1207,318,4019,1361,1000,1163,1541,2
0,1955,0,0,1273,1207,318,4013,1359,1003,1158,1539,2
0,1964,0,0,1275,1203,317,4009,1358,999,1165,1539,2
0,1982,0,0,1257,1216,318,4020,1354,1004,1162,1537,2
0,1929,0,0,1266,1217,318,4019,1351,1003,1157,1536,2
0,2003,0,0,1262,1212,319,4020,1354,1004,1161,1536,2
0,1994,0,0,1263,1213,319,4019,1351,1002,1159,1538,2
0,2021,0,0,1254,1212,318,4020,1358,1004,1166,1538,2
0,2010,0,0,1254,1209,317,4019,1357,1002,1165,1540,2
0,1840,0,0,1087,1171,317,4011,1350,996,1162,1536,2
0,2043,0,0,1143,1192,317,4019,1356,1001,1168,1539,2
0,1809,0,0,1142,1179,317,4008,1360,1000,1166,1532,2
0,1840,0,0,1129,1178,319,4020,1356,998,1165,1533,2
0,1991,0,0,1184,1196,321,4019,1361,1002,1168,1538,2
0,1916,0,0,1166,1190,320,4018,1362,1002,1166,1534,2
0,2047,0,0,1180,1202,322,4020,1356,1000,1154,1533,2
0,2016,0,0,1179,1194,322,4020,1366,1001,1170,1542,2
0,1971,0,0,1154,1199,317,4021,1357,1004,1158,1534,2
0,1936,0,0,1161,1208,322,4019,1360,999,1167,1538,2
0,2000,0,0,1173,1186,317,4021,1344,990,1157,1486,2
0,1969,0,0,1176,1204,319,4012,1364,1000,1165,1540,2
0,1962,0,0,1208,1190,302,4020,1245,797,1025,1409,2
0,1904,0,0,1204,1165,311,4017,1243,801,1101,1392,2
0,1971,0,0,1186,1195,310,4020,1307,832,958,1433,2
0,1971,0,0,1182,1193,308,4020,1298,815,946,1415,2
0,1995,0,0,1192,1186,311,4021,1306,914,983,1457,2
0,1996,0,0,1181,1193,310,4020,1304,879,977,1454,2
0,2043,0,0,1188,1207,314,4023,1305,928,981,1466,2
0,1997,0,0,1183,1193,311,4022,1316,925,982,1460,2
0,1994,0,0,1186,1202,313,4023,1308,940,993,1473,2
0,2015,0,0,1185,1194,313,4012,1305,928,979,1462,2
0,1955,0,0,1187,1200,316,4022,1315,941,1014,1484,2
0,2015,0,0,1190,1199,315,4022,1315,939,996,1481,2
0,2081,0,0,1185,1196,316,4021,1317,941,1019,1492,2
0,1968,0,0,1192,1201,315,4021,1313,942,1018,1486,2
0,1818,0,0,1150,1210,303,4014,1298,952,1018,1483,2
0,2018,0,0,1193,1180,315,4022,1321,931,1021,1499,2
0,1597,0,0,1160,1159,313,4022,1294,957,1008,1487,2
0,1120,0,0,1081,1189,304,4022,1285,957,1005,1483,2
0,1507,0,0,1170,1220,312,4012,1295,951,1020,1485,2
0,1021,0,0,1150,1210,306,4021,1291,971,1015,1479,2
0,1587,0,0,1186,1213,315,4011,1300,951,1023,1485,2
0,1519,0,0,1177,1226,317,4022,1299,952,1022,1484,2
0,1649,0,0,1202,1225,317,4021,1308,954,1028,1496,2
0,1615,0,0,1199,1224,317,4021,1313,954,1031,1498,2
0,1713,0,0,1208,1230,313,4022,1310,956,1046,1501,2
0,1648,0,0,1203,1226,317,4022,1311,955,1035,1497,2
0,1720,0,0,1209,1229,313,4023,1320,961,1054,1506,2
0,1712,0,0,1208,1228,314,4022,1317,959,1052,1501,2
0,1712,0,0,1212,1233,312,4023,1324,965,1057,1514,2
0,1718,0,0,1211,1233,312,4023,1315,965,1056,1508,2
0,1725,0,0,1212,1232,313,4023,1323,967,1058,1509,2
0,1718,0,0,1213,1232,312,4024,1326,968,1057,1510,2
0,1751,0,0,1207,1236,313,4024,1330,973,1065,1516,2
0,1762,0,0,1204,1237,314,4014,1321,970,1062,1511,2
0,1722,0,0,1203,1233,313,4013,1328,971,1066,1514,2
0,1721,0,0,1206,1237,314,4023,1330,973,1061,1509,2
0,1757,0,0,1206,1243,314,4023,1333,976,1069,1520,2
0,1741,0,0,1206,1239,313,4023,1333,974,1064,1516,2
0,823,0,0,1129,1150,322,4029,1345,1017,1077,1471,2
0,1731,0,0,1209,1246,313,4022,1340,978,1075,1525,2
0,0,0,0,1154,880,346,4039,877,760,1047,1410,2
0,810,0,0,1290,1201,302,4027,865,968,711,1326,2
0,0,0,0,0,0,0,299,0,0,0,0,2
0,0,0,0,0,0,0,878,0,0,0,0,0
0,0,0,0,0,0,0,173,0,0,0,0,0
0,0,0,0,0,0,0,212,0,0,0,0,0
0,0,0,0,0,0,0,224,0,0,0,0,0
0,0,0,0,0,0,0,182,0,0,0,0,0
0,0,0,0,0,0,0,177,0,0,0,0,0
0,0,0,0,0,0,0,230,0,0,0,0,0
0,0,0,0,0,0,0,136,0,0,0,0,0
0,0,0,0,0,0,0,210,0,0,0,0,0
0,0,0,0,0,0,0,225,0,0,0,0,0
0,0,0,0,0,0,0,214,0,0,0,0,0
0,0,0,0,0,0,0,219,0,0,0,0,0
0,0,0,0,0,0,0,219,0,0,0,0,0
0,0,0,0,0,0,0,209,0,0,0,0,0
0,0,0,0,0,0,0,216,0,0,0,0,0
0,0,0,0,0,0,0,199,0,0,0,0,0
0,0,0,0,0,0,0,201,0,0,0,0,0
0,0,0,0,0,0,0,193,0,0,0,0,0
0,0,0,0,0,0,0,198,0,0,0,0,0
0,0,0,0,0,0,0,186,0,0,0,0,0
0,0,0,0,0,0,0,185,0,0,0,0,0
0,0,0,0,0,0,0,189,0,0,0,0,0
0,0,0,0,0,0,0,187,0,0,0,0,0
0,0,0,0,0,0,0,193,0,0,0,0,0
0,0,0,0,0,0,0,192,0,0,0,0,0
0,0,0,0,0,0,0,173,0,0,0,0,0
0,0,0,0,0,0,0,190,0,0,0,0,0
0,0,0,0,0,0,0,158,0,0,0,0,0
0,0,0,0,0,0,0,159,0,0,0,0,0
0,0,0,0,0,0,0,152,0,0,0,0,0
0,0,0,0,0,0,0,152,0,0,0,0,0
0,0,0,0,0,0,0,533,0,0,0,0,0
0,0,0,0,0,0,0,877,0,0,146,315,0
0,0,0,0,0,0,0,413,0,0,0,0,0
0,0,0,0,0,0,0,433,0,0,0,0,0
0,0,0,0,0,0,0,284,0,0,0,0,0
0,0,0,0,0,0,0,328,0,0,0,0,0
0,0,0,0,0,0,0,255,0,0,0,0,0
0,0,0,0,0,0,0,247,0,0,0,0,0
0,0,0,0,0,0,0,245,0,0,0,0,0
0,0,0,0,0,0,0,236,0,0,0,0,0
0,0,0,0,0,0,0,236,0,0,0,0,0
0,0,0,0,0,0,0,229,0,0,0,0,0
0,0,0,0,0,0,0,227,0,0,0,0,0
0,0,0,0,0,0,0,212,0,0,0,0,0
0,0,0,0,0,0,0,224,0,0,0,0,0
0,0,0,0,0,0,0,228,0,0,0,0,0
0,0,0,0,0,0,0,218,0,0,0,0,0
0,0,0,0,0,0,0,218,0,0,0,0,0
0,0,0,0,0,0,0,229,0,0,0,0,0
0,0,0,0,0,0,0,187,0,0,0,0,0
0,0,0,0,0,0,0,212,0,0,0,0,0
0,0,0,0,0,0,0,215,0,0,0,0,0
0,0,0,0,0,0,0,207,0,0,0,0,0
0,0,0,0,0,0,0,209,0,0,0,0,0
0,0,0,0,0,0,0,201,0,0,0,0,0
0,0,0,0,0,0,0,205,0,0,0,0,0
0,0,0,0,0,0,0,198,0,0,0,0,0
0,0,0,0,0,0,0,205,0,0,0,0,0
0,0,0,0,0,0,0,203,0,0,0,0,0
0,0,0,0,0,0,0,206,0,0,0,0,0
0,0,0,0,0,0,0,191,0,0,0,0,0
0,0,0,0,0,0,0,198,0,0,0,0,0
0,0,0,0,0,0,0,203,0,0,0,0,0
0,0,0,0,0,0,0,197,0,0,0,0,0
0,0,0,0,0,0,0,203,0,0,0,0,0
0,0,0,0,0,0,0,196,0,0,0,0,0
0,0,0,0,0,0,0,200,0,0,0,0,0
0,0,0,0,0,0,0,199,0,0,0,0,0
0,0,0,0,0,0,0,196,0,0,0,0,0
0,0,0,0,0,0,0,199,0,0,0,0,0
0,0,0,0,0,0,0,195,0,0,0,0,0
0,0,0,0,0,0,0,198,0,0,0,0,0
0,0,0,0,0,0,0,196,0,0,0,0,0
0,0,0,0,0,0,0,197,0,0,0,0,0
0,0,0,0,0,0,0,193,0,0,0,0,0
0,0,0,0,0,0,0,196,0,0,0,0,0
0,0,0,0,0,0,0,193,0,0,0,0,0
0,0,0,0,0,0,0,192,0,0,0,0,0
0,0,0,0,0,0,0,187,0,0,0,0,0
0,0,0,0,0,0,0,197,0,0,0,0,0
0,0,0,0,0,0,0,191,0,0,0,0,0
0,0,0,0,0,0,0,188,0,0,0,0,0
0,0,0,0,0,0,0,187,0,0,0,0,0
0,0,0,0,0,0,0,192,0,0,0,0,0
0,0,0,0,0,0,0,196,0,0,0,0,0
0,0,0,0,0,0,0,195,0,0,0,0,0
0,0,0,0,0,0,0,202,0,0,0,0,0
0,0,0,0,0,0,0,188,0,0,0,0,0
0,0,0,0,0,0,0,173,0,0,0,0,0
0,0,0,0,0,0,0,206,0,0,0,0,0
0,0,0,0,0,0,0,190,0,0,0,0,0
0,0,0,0,0,0,0,197,0,0,0,0,0
0,0,0,0,0,0,0,184,0,0,0,0,0
0,0,0,0,0,0,0,187,0,0,0,0,0
0,0,0,0,0,0,0,184,0,0,0,0,0
0,0,0,0,0,0,0,184,0,0,0,0,0
0,0,0,0,0,0,0,183,0,0,0,0,0
0,0,0,0,0,0,0,178,0,0,0,0,0
0,0,0,0,0,0,0,200,0,0,0,0,0
0,0,0,0,0,0,0,188,0,0,0,0,0
0,0,0,0,0,0,0,133,0,0,0,0,0
0,0,0,0,0,0,0,191,0,0,0,0,0
0,0,0,0,0,0,456,3964,424,355,453,498,0
0,0,0,0,0,0,0,31,608,509,1087,1430,0
0,0,0,0,0,991,0,4045,0,888,70,697,3
0,0,0,0,0,0,596,957,1041,147,957,234,3
0,0,0,0,811,805,173,3967,600,453,756,609,3
0,0,0,0,982,991,135,4005,602,471,382,741,3
0,0,0,0,721,786,260,3990,820,531,891,605,3
0,0,0,0,725,842,202,3988,870,509,803,591,3
0,0,0,0,586,862,183,3990,895,709,880,1054,3
0,0,0,0,674,766,229,3994,923,673,916,904,3
0,0,0,0,660,828,168,3978,1009,728,905,1188,3
0,0,0,0,651,786,191,3986,973,679,945,1129,3
0,0,0,0,784,843,215,3985,1043,755,862,1225,3
0,0,0,0,718,824,201,3988,1018,743,837,1218,3
0,0,0,0,679,830,304,3987,881,805,823,1109,3
0,0,0,0,565,775,296,3986,929,793,969,1055,3
0,0,0,0,630,743,300,3990,996,783,1055,1185,3
0,0,0,0,658,806,269,3990,908,814,928,1131,3
0,0,0,0,542,529,309,3993,1016,811,1135,1219,3
0,0,0,0,560,587,315,3995,980,802,1078,1187,3
0,0,0,0,581,681,266,3989,1035,852,1096,1302,3
0,0,0,0,557,554,290,3983,992,827,1111,1259,3
0,0,0,0,614,655,259,3999,1107,872,1106,1307,3
0,0,0,0,583,642,269,4000,1095,858,1144,1242,3
0,0,0,0,547,572,235,3991,1130,947,1134,1067,3
0,0,0,0,565,543,257,3999,1125,807,1137,1245,3
0,0,0,0,627,608,225,3993,1179,894,1117,1135,3
0,0,0,0,606,602,225,3992,1162,953,1125,1131,3
0,0,0,0,632,783,223,3997,1179,864,1079,1228,3
0,0,0,0,622,759,213,3988,1153,880,1086,1232,3
0,0,0,0,536,643,151,4007,1093,955,1286,1252,3
0,0,0,0,537,632,140,3995,1173,944,1209,1213,3
0,0,0,0,571,620,274,3963,1019,747,1134,1216,3
0,0,0,0,577,586,169,3985,962,786,1259,1149,3
0,0,0,0,625,684,267,3977,1061,851,1267,1305,3
0,0,0,0,628,702,256,3989,877,855,1066,1276,3
0,0,0,0,674,766,231,4001,1029,918,1227,1215,3
0,0,0,0,581,732,226,4005,1037,913,1268,1219,3
0,0,0,0,719,755,220,3999,918,870,1139,1188,3
0,0,0,0,641,803,235,3999,1049,911,1245,1209,3
0,0,0,0,569,661,302,3965,1040,884,1289,1115,3
0,0,0,0,684,750,278,3993,1083,899,1252,1121,3
0,0,0,0,976,691,296,3943,940,490,1101,854,3
0,0,0,0,780,668,295,4005,826,725,1186,997,3
0,0,0,0,1097,729,310,3979,1110,566,1254,862,3
0,0,0,0,1022,703,312,3960,1087,549,1233,938,3
0,0,0,0,1172,805,294,4011,941,665,1189,943,3
0,0,0,0,1163,790,301,3994,1032,630,1223,936,3
0,0,0,0,1105,815,284,4001,1014,701,1221,1080,3
0,0,0,0,1174,757,314,3999,1035,658,1222,1011,3
0,0,0,0,1047,830,268,4003,752,608,725,806,3
0,0,0,0,908,760,267,3994,1055,806,1196,1146,3
0,0,0,0,816,804,184,4010,673,527,423,1050,3
0,0,0,0,1036,792,218,4002,675,604,356,969,3
0,0,0,0,991,849,198,3993,677,468,383,723,3
0,0,0,0,866,801,180,4026,710,520,437,982,3
0,0,0,0,1051,843,203,4007,706,543,442,866,3
0,0,0,0,977,878,203,4005,620,517,410,820,3
0,0,0,0,1111,895,208,4007,732,563,464,907,3
0,0,0,0,1102,859,207,4006,764,553,451,894,3
0,0,0,0,1133,914,225,4007,758,579,465,944,3
0,0,0,0,1119,906,211,3997,740,571,457,925,3
0,0,0,0,1138,931,237,4006,738,556,456,954,3
0,0,0,0,1128,920,236,3997,779,587,466,949,3
0,0,0,0,1160,941,239,4006,769,583,451,968,3
0,0,0,0,1152,933,240,4007,733,556,467,959,3
0,0,0,0,1175,947,243,4006,825,596,483,1001,3
0,0,0,0,1166,946,243,4007,803,593,469,982,3
0,0,0,0,1174,949,244,4006,844,604,474,1008,3
0,0,0,0,1173,945,244,4005,822,604,479,1006,3
0,0,0,0,1109,937,232,4005,845,660,457,997,3
0,0,0,0,1163,948,245,3997,856,614,491,1029,3
0,0,0,0,1019,868,247,3991,873,722,503,1108,3
0,0,0,0,1045,872,246,4005,866,698,486,1110,3
0,0,0,0,785,743,265,4020,874,674,702,1169,3
0,0,0,0,919,766,227,3983,881,722,635,1170,3
0,0,0,0,698,669,307,4022,832,664,742,962,3
0,0,0,0,612,781,288,4037,846,504,774,604,3
0,0,0,0,989,781,256,4003,895,569,708,872,3
0,0,0,0,935,769,241,4003,791,623,667,996,3
0,0,0,0,1124,977,259,4016,443,345,248,519,3
0,0,0,0,1071,892,247,4016,417,265,340,455,3
0,0,0,0,965,759,256,4027,770,576,617,982,3
0,0,0,0,1071,736,261,4027,599,466,327,767,3
0,0,0,0,1035,814,211,4008,855,609,693,968,3
0,0,0,0,995,772,250,4010,851,601,674,960,3
0,0,0,0,690,695,310,4032,795,644,788,1023,3
0,0,0,0,953,751,291,4006,819,629,752,1075,3
0,0,0,0,743,689,329,4038,674,489,814,871,3
0,0,0,0,717,608,326,4035,451,469,729,918,3
0,0,0,0,1104,796,279,4032,374,369,376,661,3
0,0,0,0,821,717,256,4034,738,539,694,1127,3
0,0,0,0,1007,719,273,4036,661,501,612,903,3
0,0,0,0,965,715,286,4034,543,514,495,898,3
0,0,0,0,1027,650,282,4008,759,610,627,1092,3
0,0,0,0,977,691,293,4035,708,582,710,943,3
0,0,0,0,1075,805,300,4026,743,602,553,1160,3
0,0,0,0,1093,754,292,4018,654,546,516,1025,3
0,0,0,0,1112,737,288,4032,796,468,593,905,3
0,0,0,0,1075,802,283,4023,768,619,572,1169,3
0,0,0,0,1106,824,290,4023,823,594,617,1196,3
0,0,0,0,1083,790,292,4027,822,587,611,1147,3
0,0,0,0,1076,889,284,4033,810,627,624,1223,3
0,0,0,0,1094,854,278,4020,821,608,612,1205,3
0,0,0,0,988,887,291,4034,875,665,732,1293,3
0,0,0,0,1092,901,286,4033,848,644,624,1256,3
0,0,0,0,939,804,296,4011,933,699,779,1192,3
0,0,0,0,906,757,293,4033,927,687,769,1179,3
0,0,0,0,950,686,319,4023,988,688,746,1157,3
0,0,0,0,753,645,292,4025,982,723,790,1136,3
0,0,0,0,924,651,321,4011,979,650,745,1220,3
0,0,0,0,1002,747,328,4012,990,658,741,1180,3
0,0,0,0,868,711,324,4024,905,496,826,980,3
0,0,0,0,763,662,329,4024,880,541,809,1233,3
0,0,0,0,1150,644,353,4008,841,294,839,445,3
0,0,0,0,789,759,334,4014,939,550,792,1150,3
0,0,0,0,810,703,364,4032,858,611,1220,957,3
0,0,0,0,1054,583,390,4027,975,464,971,686,3
0,0,0,0,176,0,332,4029,861,366,878,481,3
0,0,0,0,710,661,323,4042,799,475,1700,913,3
0,0,0,0,1286,658,419,3992,742,121,379,189,3
0,0,0,0,241,767,169,4037,445,371,464,462,3
0,0,0,0,408,1332,97,4044,182,341,152,485,3
0,0,0,0,637,1086,288,4029,341,325,131,327,3
0,0,0,0,595,701,398,4028,987,472,1155,867,3
0,0,0,0,545,895,333,4036,752,560,621,903,3
0,0,0,0,616,969,262,4035,638,653,752,1121,3
0,0,0,0,624,844,305,4029,384,665,256,1171,3
0,0,0,0,733,1007,276,4022,635,512,572,1112,3
0,0,0,0,749,1012,271,4030,612,594,545,1117,3
0,0,0,0,793,1009,269,4011,686,660,584,1053,3
0,0,0,0,744,1088,273,4030,699,476,592,796,3
0,0,0,0,865,1082,281,4008,778,718,600,1182,3
0,0,0,0,830,1068,275,4022,755,604,611,1130,3
0,0,0,0,900,1092,275,3998,815,768,634,1210,3
0,0,0,0,889,1088,273,4008,804,755,617,1189,3
0,0,0,0,953,1087,294,4008,843,763,650,1223,3
0,0,0,0,927,1092,284,4008,830,772,651,1224,3
0,0,0,0,970,1071,298,4008,861,770,641,1249,3
0,0,0,0,962,1090,292,4008,860,762,656,1239,3
0,0,0,0,977,1109,310,4008,885,789,644,1262,3
0,0,0,0,977,1083,309,3998,866,776,646,1249,3
0,0,0,0,987,1117,314,4009,907,803,660,1278,3
0,0,0,0,983,1113,314,4009,896,793,653,1268,3
0,0,0,0,600,1045,282,4035,760,604,617,993,3
0,0,0,0,986,1085,311,4023,908,678,660,1125,3
0,0,0,0,493,722,314,4034,732,589,844,490,3
0,0,0,0,526,845,316,4041,641,606,751,757,3
0,0,0,0,633,693,253,4037,929,694,1011,804,3
0,0,0,0,495,773,261,4039,845,708,894,706,3
0,0,0,0,568,716,317,4034,991,742,1012,700,3
0,0,0,0,506,860,275,4034,750,760,921,690,3
0,0,0,0,516,754,251,4034,803,760,946,706,3
0,0,0,0,443,693,303,4039,1035,857,1060,958,3
0,0,0,0,605,663,335,4025,495,729,636,824,3
0,0,0,0,629,892,319,4018,747,780,857,856,3
0,0,0,0,686,861,296,4015,803,779,864,841,3
0,0,0,0,668,859,283,4024,553,855,699,854,3
0,0,0,0,810,911,302,4002,837,848,709,1010,3
0,0,0,0,705,916,284,4019,857,822,822,895,3
0,0,0,0,795,974,303,4019,959,867,857,1052,3
0,0,0,0,727,958,299,4019,914,858,808,1007,3
0,0,0,0,789,998,305,4010,977,878,876,1090,3
0,0,0,0,806,982,306,4020,957,883,838,1083,3
0,0,0,0,824,1005,306,4020,1000,891,885,1121,3
0,0,0,0,815,995,306,4017,997,893,880,1115,3
0,0,0,0,834,1013,309,4020,1023,906,908,1135,3
0,0,0,0,826,1007,305,4010,1009,895,893,1127,3
0,0,0,0,835,1015,314,4020,1038,915,920,1149,3
0,0,0,0,834,1012,309,4020,1033,912,916,1144,3
0,0,0,0,847,1026,316,4018,1040,918,914,1162,3
0,0,0,0,839,1019,314,4009,1032,913,917,1155,3
0,0,0,0,839,1034,316,4014,1057,923,935,1174,3
0,0,0,0,844,1025,316,4009,1048,919,924,1162,3
0,0,0,0,846,1044,317,4020,1063,930,939,1173,3
0,0,0,0,842,1037,316,4019,1062,925,934,1177,3
0,0,0,0,856,1044,318,4020,1072,933,938,1187,3
0,0,0,0,849,1046,317,4020,1071,931,935,1181,3
0,0,0,0,844,1051,318,4020,1084,939,948,1189,3
0,0,0,0,854,1047,316,4020,1080,937,938,1185,3
0,0,0,0,846,1052,318,4019,1090,949,954,1195,3
0,0,0,0,848,1048,319,4020,1085,944,952,1188,3
0,0,0,0,846,973,325,4005,1109,931,945,1200,3
0,0,0,0,845,1054,320,4020,1094,947,964,1198,3
0,0,0,0,717,841,349,3993,1000,867,917,1109,3
0,0,0,0,525,679,359,4005,1065,867,945,1049,3
0,0,0,0,789,920,332,4019,957,888,893,1138,3
0,0,0,0,813,891,338,4018,967,870,865,1122,3
0,0,0,0,823,954,341,4004,1036,893,884,1150,3
0,0,0,0,816,933,330,3994,1008,884,873,1131,3
