p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,pose
1895,0,0,0,848,892,288,0,467,357,214,375,4
884,71,0,0,933,932,382,0,558,428,473,355,4
130,114,0,0,975,972,417,0,780,379,566,519,4
1328,85,0,0,859,1015,399,0,768,302,379,658,4
1104,0,0,0,850,1063,377,0,653,334,377,716,4
1150,0,0,0,880,1117,358,0,529,331,330,781,4
1498,0,0,0,935,1136,378,0,587,348,335,812,4
1557,0,0,0,959,1155,380,0,661,371,381,828,4
1557,0,0,0,946,1165,386,0,677,403,363,836,4
1601,0,0,0,978,1166,388,0,713,416,367,792,4
1587,0,0,0,1004,1183,392,0,750,438,430,788,4
1535,0,0,0,925,1187,387,0,723,390,396,803,4
1646,0,0,0,959,1189,386,0,750,366,414,743,4
1590,0,0,0,996,1199,390,0,767,387,431,807,4
1294,0,0,0,1015,1206,392,0,779,374,455,818,4
618,0,0,0,963,1213,371,0,543,414,349,869,4
1231,0,0,0,996,1220,379,0,702,422,419,902,4
1340,0,0,0,1032,1229,398,0,752,444,442,920,4
1442,0,0,0,1031,1229,397,0,773,449,466,932,4
1552,0,0,0,1046,1239,396,0,790,452,484,948,4
1589,0,0,0,1050,1240,401,0,807,455,478,958,4
1595,0,0,0,1054,1240,403,0,810,452,483,961,4
1676,0,0,0,1020,1244,404,0,808,445,483,966,4
847,0,0,0,1017,1249,414,0,830,457,435,973,4
870,0,0,0,1034,1242,416,0,829,464,460,947,4
1415,0,0,0,1031,1246,420,0,836,417,471,728,4
1585,0,0,0,1072,1263,421,0,808,433,360,812,4
1488,0,0,0,1096,1233,423,0,847,429,462,836,4
1478,0,0,0,1049,1209,424,0,864,393,473,384,4
1566,0,0,0,1069,1229,425,0,868,359,433,585,4
1633,0,0,0,1081,1233,426,0,873,384,421,628,4
1650,0,0,0,1083,1242,428,0,883,375,460,650,4
1618,0,0,0,1093,1248,426,0,888,379,439,656,4
1581,0,0,0,1116,1249,431,0,850,271,410,550,4
1597,0,0,0,1125,1248,425,0,860,314,429,570,4
1584,0,0,0,1124,1254,428,0,875,355,466,611,4
1573,0,0,0,1116,1257,430,0,882,372,483,632,4
1588,0,0,0,1092,1244,431,0,903,334,448,613,4
1497,0,0,0,1078,1256,425,0,903,346,472,396,4
1220,0,0,0,1098,1247,424,0,845,389,397,445,4
1161,0,0,0,1146,1224,428,0,832,374,418,371,4
540,0,0,0,945,1148,390,0,789,384,443,405,4
710,0,0,0,1044,1170,401,0,823,364,471,466,4
877,0,0,0,1065,1205,399,0,856,364,483,519,4
1082,0,0,0,1139,1209,403,0,837,362,457,426,4
1156,0,0,0,1151,1215,402,0,818,394,398,577,4
1202,0,0,0,1111,1220,394,0,847,402,431,648,4
1105,0,0,0,1096,1234,388,0,851,415,451,663,4
1136,0,0,0,1119,1237,390,0,862,422,462,675,4
1136,0,0,0,1125,1245,394,0,869,426,471,688,4
1139,0,0,0,1154,1224,354,0,879,418,474,667,4
1167,0,0,0,1166,1251,355,0,880,432,491,693,4
1475,0,0,0,1153,1267,376,0,848,448,489,669,4
1535,0,0,0,1173,1265,377,0,871,457,451,583,4
1603,0,0,0,1178,1276,380,0,893,433,465,653,4
1595,0,0,0,1161,1293,388,0,905,439,478,694,4
1621,0,0,0,1176,1295,388,0,909,445,481,710,4
1618,0,0,0,1159,1296,398,0,908,449,484,716,4
1681,0,0,0,1181,1309,402,0,912,449,491,720,4
1600,0,0,0,1187,1287,396,0,905,346,417,435,4
1719,0,0,0,1203,1310,389,0,911,388,479,555,4
1601,0,0,0,1192,1313,382,0,921,403,516,623,4
1584,0,0,0,1203,1320,384,0,890,402,489,597,4
1599,0,0,0,1208,1325,386,0,911,416,521,641,4
1728,0,0,0,1186,1272,379,0,740,380,424,433,4
1693,0,0,0,1202,1323,377,0,802,388,496,518,4
1737,0,0,0,1207,1334,392,0,837,403,518,606,4
1725,0,0,0,1199,1339,396,0,849,408,529,643,4
1824,0,0,0,1200,1343,400,0,872,418,541,641,4
1581,0,0,0,1213,1335,355,0,861,447,497,619,4
639,0,0,0,1193,1297,301,0,759,480,440,581,4
1114,0,0,0,1224,1312,367,0,831,476,480,587,4
967,0,0,0,1234,1305,363,0,846,429,502,553,4
1346,0,0,0,1139,1323,357,0,835,434,455,511,4
1367,0,0,0,1162,1318,359,0,854,456,483,658,4
1407,0,0,0,1165,1327,362,0,843,469,472,680,4
1461,0,0,0,1165,1332,363,0,830,474,477,700,4
1499,0,0,0,1185,1343,370,0,847,481,501,714,4
1552,0,0,0,1193,1343,372,0,854,483,491,711,4
1509,0,0,0,1187,1335,374,0,862,487,516,735,4
1525,0,0,0,1187,1333,372,0,859,483,499,751,4
1496,0,0,0,1188,1342,372,0,857,490,516,759,4
1515,0,0,0,1180,1343,374,0,858,493,521,768,4
1534,0,0,0,1191,1344,374,0,860,493,523,776,4
1549,0,0,0,1195,1351,372,0,863,494,522,784,4
1559,0,0,0,1203,1355,376,0,879,492,515,801,4
1566,0,0,0,1208,1361,375,0,878,501,520,809,4
1605,0,0,0,1206,1356,380,0,890,500,529,813,4
1573,0,0,0,1205,1358,383,0,895,502,535,822,4
1580,0,0,0,1209,1359,383,0,892,501,539,823,4
1578,0,0,0,1212,1362,386,0,890,505,534,823,4
1566,0,0,0,1213,1361,388,0,901,505,540,828,4
1583,0,0,0,1207,1362,386,0,900,506,538,827,4
1598,0,0,0,1206,1365,385,0,900,506,543,831,4
1629,0,0,0,1207,1367,387,0,893,507,535,833,4
1623,0,0,0,1211,1367,388,0,894,511,543,835,4
1616,0,0,0,1201,1364,388,0,899,516,549,844,4
1598,0,0,0,1210,1365,390,0,905,516,547,844,4
1443,0,0,0,1176,1370,381,0,854,523,505,826,4
1534,0,0,0,1181,1370,379,0,856,521,516,836,4
1571,0,0,0,1186,1370,380,0,859,521,521,842,4
1573,0,0,0,1206,1378,382,0,871,518,528,851,4
1424,0,0,0,1156,1379,368,0,724,486,327,538,4
803,0,0,0,1135,1365,312,0,663,381,270,698,4
1319,0,0,0,1183,1356,346,0,799,253,326,378,4
1467,0,0,0,1201,1354,366,0,837,301,349,511,4
1504,0,0,0,1209,1359,376,0,849,351,356,486,4
1494,0,0,0,1208,1361,375,0,862,346,384,532,4
1488,0,0,0,1220,1366,377,0,871,367,400,573,4
1543,0,0,0,1224,1371,381,0,883,387,409,601,4
1603,0,0,0,1229,1376,385,0,893,391,419,626,4
1683,0,0,0,1230,1368,386,0,907,395,429,646,4
1633,0,0,0,1235,1378,386,0,908,408,429,653,4
1616,0,0,0,1235,1372,384,0,911,421,439,663,4
1647,0,0,0,1235,1378,386,0,914,429,439,672,4
1647,0,0,0,1236,1377,387,0,909,434,441,674,4
1645,0,0,0,1239,1380,388,0,909,439,442,674,4
1638,0,0,0,1239,1385,390,0,908,440,445,683,4
1642,0,0,0,1244,1384,394,0,922,453,441,688,4
1531,0,0,0,1241,1384,395,0,927,460,453,697,4
1582,0,0,0,1247,1387,399,0,932,459,459,698,4
1595,0,0,0,1243,1388,399,0,933,459,463,696,4
1584,0,0,0,1249,1387,395,0,935,461,463,709,4
1623,0,0,0,1249,1389,398,0,937,464,467,712,4
1616,0,0,0,1249,1389,401,0,927,459,430,720,4
1616,0,0,0,1250,1389,400,0,943,461,417,715,4
1631,0,0,0,1250,1393,398,0,946,465,450,722,4
1704,0,0,0,1249,1399,400,0,952,472,480,728,4
1698,0,0,0,1254,1397,405,0,957,475,483,730,4
1645,0,0,0,1253,1400,405,0,957,475,483,730,4
1689,0,0,0,1254,1396,403,0,962,478,498,738,4
1671,0,0,0,1260,1396,403,0,967,478,502,742,4
1707,0,0,0,1261,1401,405,0,958,484,503,745,4
1696,0,0,0,1263,1403,406,0,955,482,495,746,4
1664,0,0,0,1266,1402,403,0,956,486,494,747,4
1675,0,0,0,1259,1407,404,0,956,487,488,743,4
1670,0,0,0,1271,1409,407,0,963,490,497,748,4
1714,0,0,0,1268,1410,407,0,966,494,503,752,4
1680,0,0,0,1255,1410,405,0,965,495,500,753,4
1694,0,0,0,1257,1409,404,0,966,494,498,757,4
1711,0,0,0,1260,1410,405,0,966,494,502,758,4
1709,0,0,0,1263,1409,406,0,968,493,512,764,4
1680,0,0,0,1266,1410,406,0,967,494,510,761,4
1715,0,0,0,1262,1410,407,0,970,493,523,760,4
1741,0,0,0,1282,1413,403,0,951,421,460,438,4
1715,0,0,0,1272,1413,405,0,956,440,502,588,4
1681,0,0,0,1251,1407,403,0,973,447,503,618,4
1699,0,0,0,1246,1402,405,0,974,447,529,638,4
1707,0,0,0,1252,1405,404,0,977,453,533,646,4
1705,0,0,0,1253,1407,403,0,976,456,537,658,4
1714,0,0,0,1254,1408,404,0,976,459,538,658,4
1691,0,0,0,1260,1408,408,0,977,465,534,670,4
1697,0,0,0,1260,1415,408,0,979,461,540,676,4
1719,0,0,0,1255,1413,406,0,980,469,543,681,4
1722,0,0,0,1262,1416,410,0,988,476,543,689,4
1713,0,0,0,1247,1412,408,0,989,478,547,694,4
1460,0,0,0,1268,1406,406,0,999,469,550,682,4
1446,0,0,0,1236,1405,402,0,979,464,556,685,4
1339,0,0,0,1200,1400,389,0,971,474,558,690,4
1339,0,0,0,1206,1400,393,0,976,476,559,696,4
1391,0,0,0,1209,1400,395,0,979,480,568,698,4
1420,0,0,0,1213,1406,394,0,984,476,569,698,4
1488,0,0,0,1215,1409,399,0,989,480,573,702,4
1487,0,0,0,1217,1411,401,0,988,483,575,704,4
1531,0,0,0,1231,1409,409,0,990,483,576,718,4
1527,0,0,0,1231,1407,409,0,1000,484,579,714,4
1553,0,0,0,1226,1406,408,0,995,482,581,715,4
1552,0,0,0,1216,1408,406,0,998,481,577,718,4
1488,0,0,0,1207,1403,405,0,993,485,578,719,4
1298,0,0,0,1209,1401,396,0,985,485,579,719,4
1242,0,0,0,1208,1407,399,0,983,492,583,732,4
1232,0,0,0,1211,1404,398,0,987,491,585,730,4
1281,0,0,0,1216,1408,400,0,1001,495,586,721,4
1341,0,0,0,1213,1405,400,0,998,494,585,715,4
1322,0,0,0,1195,1407,398,0,974,499,569,730,4
1315,0,0,0,1195,1407,397,0,978,495,582,674,4
1151,0,0,0,1201,1407,399,0,985,496,583,722,4
1153,0,0,0,1190,1407,392,0,971,499,583,724,4
1071,0,0,0,1177,1406,395,0,975,504,580,706,4
1007,0,0,0,1179,1380,389,0,969,502,587,676,4
961,0,0,0,1176,1394,394,0,970,507,589,699,4
977,0,0,0,1186,1395,393,0,970,512,587,715,4
1043,0,0,0,1195,1401,393,0,978,510,585,721,4
1045,0,0,0,1178,1400,388,0,972,503,586,724,4
1069,0,0,0,1187,1395,389,0,979,474,578,680,4
1088,0,0,0,1185,1396,392,0,978,478,574,705,4
1114,0,0,0,1188,1396,391,0,979,481,582,712,4
1084,0,0,0,1192,1401,391,0,977,486,583,724,4
1071,0,0,0,1193,1402,393,0,980,493,584,729,4
1051,0,0,0,1199,1405,392,0,985,486,583,731,4
977,0,0,0,1196,1400,392,0,984,489,585,666,4
1065,0,0,0,1204,1400,393,0,986,491,591,697,4
1082,0,0,0,1195,1401,393,0,981,493,592,703,4
1066,0,0,0,1189,1400,392,0,979,498,592,711,4
1075,0,0,0,1195,1403,393,0,980,495,593,714,4
1070,0,0,0,1211,1411,394,0,983,495,591,720,4
1091,0,0,0,1211,1412,395,0,983,493,596,727,4
1099,0,0,0,1211,1412,396,0,989,495,595,725,4
1108,0,0,0,1206,1404,397,0,991,495,597,732,4
1123,0,0,0,1196,1405,396,0,989,495,595,732,4
1132,0,0,0,1196,1407,396,0,984,491,596,742,4
1134,0,0,0,1198,1411,398,0,985,497,594,747,4
1151,0,0,0,1199,1410,398,0,987,494,595,751,4
949,0,0,0,1191,1410,395,0,986,504,595,751,4
1083,0,0,0,1206,1417,398,0,995,507,601,764,4
1306,0,0,0,1210,1423,402,0,1001,507,606,770,4
1291,0,0,0,1216,1423,402,0,1004,505,602,778,4
1273,0,0,0,1214,1420,402,0,1007,510,606,780,4
1297,0,0,0,1219,1422,401,0,1006,509,603,781,4
1301,0,0,0,1218,1420,401,0,1002,512,599,782,4
1328,0,0,0,1212,1421,401,0,1000,511,602,782,4
1358,0,0,0,1217,1423,400,0,1001,511,600,786,4
1350,0,0,0,1218,1431,402,0,1004,520,603,793,4
1382,0,0,0,1214,1432,404,0,1009,523,605,793,4
1373,0,0,0,1214,1431,406,0,1018,525,604,795,4
1360,0,0,0,1211,1429,405,0,1011,527,603,801,4
1341,0,0,0,1222,1429,404,0,1011,524,605,803,4
1309,0,0,0,1225,1430,404,0,1014,523,610,809,4
1341,0,0,0,1217,1428,402,0,1014,526,609,808,4
1392,0,0,0,1226,1429,403,0,1021,526,607,811,4
1341,0,0,0,1216,1429,401,0,1016,527,608,810,4
1365,0,0,0,1234,1435,404,0,1019,528,607,812,4
1319,0,0,0,1237,1436,405,0,1026,529,608,815,4
1315,0,0,0,1234,1436,404,0,1032,530,608,816,4
1280,0,0,0,1218,1429,404,0,1039,532,595,820,4
1296,0,0,0,1224,1431,403,0,1025,536,597,817,4
1343,0,0,0,1240,1434,401,0,1029,531,605,823,4
1303,0,0,0,1241,1429,401,0,1038,513,604,813,4
1079,0,0,0,1226,1429,403,0,1024,530,607,823,4
1194,0,0,0,1233,1439,405,0,1025,531,609,829,4
1253,0,0,0,1234,1440,406,0,1023,531,610,830,4
1286,0,0,0,1246,1440,409,0,1025,537,611,831,4
1245,0,0,0,1244,1439,409,0,1027,534,614,837,4
1264,0,0,0,1248,1435,409,0,1032,536,608,836,4
0,0,0,0,1184,1406,406,0,1041,521,401,797,4
560,0,0,0,1189,1362,400,0,1055,506,433,781,4
943,0,0,0,1176,1365,389,0,1054,502,444,703,4
1069,0,0,0,1205,1373,393,0,1061,514,460,733,4
1040,0,0,0,1211,1390,395,0,1060,516,459,746,4
1136,0,0,0,1228,1397,400,0,1059,523,468,757,4
1131,0,0,0,1225,1397,396,0,1065,524,470,767,4
1106,0,0,0,1227,1391,399,0,1063,533,482,771,4
1086,0,0,0,1218,1388,396,0,1067,537,493,775,4
898,0,0,0,1227,1396,403,0,1076,531,484,779,4
1070,0,0,0,1219,1401,398,0,1069,542,482,792,4
1104,0,0,0,1229,1403,400,0,1076,545,500,799,4
1081,0,0,0,1236,1403,403,0,1083,546,503,801,4
1131,0,0,0,1230,1404,409,0,1083,548,507,806,4
1149,0,0,0,1233,1405,408,0,1086,552,509,812,4
1162,0,0,0,1231,1407,410,0,1084,551,508,818,4
1199,0,0,0,1225,1403,408,0,1077,552,505,824,4
1194,0,0,0,1240,1411,410,0,1079,552,516,822,4
1187,0,0,0,1244,1409,409,0,1080,555,515,822,4
1091,0,0,0,1241,1416,408,0,1057,556,489,821,4
1161,0,0,0,1210,1431,390,0,1023,558,409,824,4
1299,0,0,0,1213,1437,391,0,1031,559,427,832,4
1330,0,0,0,1219,1438,393,0,1030,557,426,832,4
1413,0,0,0,1218,1436,393,0,1031,565,444,835,4
1445,0,0,0,1218,1433,395,0,1032,567,449,842,4
1456,0,0,0,1224,1435,392,0,1019,566,461,842,4
1453,0,0,0,1252,1438,394,0,1008,565,447,841,4
1471,0,0,0,1246,1439,395,0,1011,564,460,844,4
1494,0,0,0,1242,1439,393,0,1014,566,476,844,4
1535,0,0,0,1257,1441,395,0,1018,567,479,848,4
1578,0,0,0,1253,1442,396,0,1011,570,481,850,4
1535,0,0,0,1262,1445,400,0,1012,572,477,850,4
1550,0,0,0,1265,1449,399,0,1009,573,456,853,4
1578,0,0,0,1259,1443,396,0,1005,572,465,856,4
1584,0,0,0,1258,1441,397,0,1005,571,470,854,4
1479,0,0,0,1235,1442,399,0,1009,573,483,855,4
1510,0,0,0,1247,1445,399,0,1005,568,482,852,4
1503,0,0,0,1262,1444,399,0,1013,573,495,858,4
1526,0,0,0,1274,1448,397,0,1009,572,496,856,4
1549,0,0,0,1249,1449,397,0,1009,568,499,855,4
1505,0,0,0,1261,1450,397,0,1014,567,496,858,4
1577,0,0,0,1267,1445,400,0,1013,576,497,860,4
1559,0,0,0,1268,1445,398,0,1015,578,508,860,4
1504,0,0,0,1267,1448,399,0,1013,572,512,865,4
1480,0,0,0,1269,1449,398,0,1018,574,510,863,4
1516,0,0,0,1264,1447,398,0,1018,579,511,864,4
1600,0,0,0,1275,1451,398,0,1024,583,514,868,4
1558,0,0,0,1270,1451,399,0,1017,580,509,868,4
1435,0,0,0,1252,1451,402,0,989,582,498,862,4
1470,0,0,0,1272,1455,404,0,1002,579,504,861,4
1577,0,0,0,1268,1448,405,0,1007,580,501,867,4
1554,0,0,0,1268,1448,406,0,1016,581,515,863,4
1413,0,0,0,1252,1450,402,0,1011,582,514,869,4
1426,0,0,0,1255,1450,401,0,986,584,502,869,4
1397,0,0,0,1256,1454,403,0,994,583,506,875,4
1456,0,0,0,1277,1460,403,0,997,580,513,877,4
1424,0,0,0,1280,1460,404,0,1002,581,519,879,4
1398,0,0,0,1243,1456,405,0,1003,582,518,879,4
1408,0,0,0,1243,1452,408,0,1005,583,532,884,4
1414,0,0,0,1242,1451,407,0,1008,579,527,882,4
1453,0,0,0,1262,1453,407,0,1009,578,524,886,4
1338,0,0,0,1260,1452,406,0,1015,566,522,880,4
1546,0,0,0,1266,1456,405,0,1025,580,532,882,4
1584,0,0,0,1272,1458,407,0,1019,584,534,884,4
1587,0,0,0,1260,1460,405,0,1013,584,536,888,4
1619,0,0,0,1271,1461,407,0,1015,585,534,888,4
1574,0,0,0,1280,1461,405,0,1017,587,533,890,4
1534,0,0,0,1276,1455,404,0,1014,587,533,893,4
1566,0,0,0,1281,1456,405,0,1018,588,536,889,4
1565,0,0,0,1275,1456,398,0,1016,586,535,891,4
1607,0,0,0,1280,1458,399,0,1015,582,531,887,4
1579,0,0,0,1273,1460,397,0,1005,586,524,891,4
1555,0,0,0,1283,1465,398,0,1010,587,531,891,4
1553,0,0,0,1283,1465,397,0,1012,585,536,892,4
1535,0,0,0,1269,1465,400,0,1012,590,528,890,4
1564,0,0,0,1267,1461,398,0,1015,590,537,896,4
1553,0,0,0,1268,1463,399,0,1011,589,536,896,4
1557,0,0,0,1279,1464,403,0,1007,589,520,896,4
1585,0,0,0,1281,1463,402,0,1009,593,528,894,4
1591,0,0,0,1269,1464,402,0,1008,592,538,896,4
1405,0,0,0,1275,1466,403,0,1001,591,285,890,4
0,0,0,0,1142,1215,351,0,529,522,160,443,4
633,0,0,0,1089,1317,282,0,463,460,175,584,4
688,0,0,0,1071,1332,298,0,482,321,237,446,4
0,0,0,0,894,1028,203,0,402,187,366,126,4
0,0,0,0,1171,1391,287,0,571,490,264,408,4
0,0,0,0,616,707,454,0,986,510,747,973,4
0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,858,534,231,239,1014,478,0,693,5
0,0,0,0,1507,895,281,84,481,175,0,608,5
0,0,0,0,1144,410,321,134,492,658,0,935,5
0,373,0,0,1292,285,382,0,759,71,0,627,5
0,0,0,0,1289,331,399,0,538,217,0,910,5
0,1927,0,0,1148,407,295,0,572,167,0,811,5
0,1927,0,0,1102,441,363,0,603,180,0,857,5
0,2190,0,0,1150,419,295,0,529,141,0,755,5
0,2384,0,0,1177,446,336,0,574,145,0,790,5
0,2386,0,0,1240,439,330,0,583,153,0,783,5
0,2439,0,0,1260,455,336,0,636,170,0,819,5
0,2416,0,0,1273,486,327,0,637,185,0,866,5
0,2494,0,0,1297,488,333,0,646,177,0,860,5
0,2515,0,0,1267,472,334,0,668,234,0,706,5
0,2507,0,0,1293,502,350,0,723,169,0,728,5
0,2515,0,0,1304,520,332,0,693,153,0,795,5
0,2513,0,0,1316,533,338,0,731,156,0,782,5
0,2438,0,0,1338,508,349,0,744,187,0,825,5
0,2509,0,0,1342,531,348,0,764,196,0,845,5
0,2489,0,0,1318,530,330,0,730,200,0,865,5
0,2507,0,0,1316,508,292,0,634,224,0,883,5
0,2130,0,0,1227,434,343,0,638,192,0,839,5
0,1206,0,0,1408,360,335,0,918,192,0,883,5
0,1467,0,0,1481,442,396,23,774,256,0,822,5
0,1712,0,0,1428,465,312,0,634,270,0,863,5
0,1843,0,0,1446,471,310,1,512,280,0,877,5
0,1820,0,0,1445,485,329,29,685,280,0,900,5
0,1859,0,0,1477,488,346,19,607,274,0,912,5
0,1793,0,0,1474,490,370,10,724,256,0,804,5
0,1855,0,0,1428,463,352,0,702,262,0,830,5
0,1425,0,0,1375,436,373,0,789,236,0,766,5
0,1711,0,0,1406,452,357,0,769,205,0,796,5
0,1911,0,0,1414,446,339,0,819,203,0,785,5
0,1905,0,0,1441,480,375,0,857,215,0,812,5
0,1950,0,0,1460,499,394,0,865,227,0,874,5
0,1969,0,0,1476,496,393,0,853,241,0,912,5
0,1967,0,0,1484,469,404,0,863,246,0,920,5
0,2001,0,0,1486,460,412,0,866,231,0,916,5
0,2031,0,0,1484,500,411,0,875,234,0,842,5
0,2027,0,0,1498,517,416,0,874,259,0,913,5
0,2084,0,0,1504,502,418,0,892,269,0,933,5
0,2086,0,0,1494,493,417,0,895,272,0,934,5
0,2091,0,0,1498,503,418,0,904,279,0,949,5
0,2112,0,0,1497,510,418,0,909,275,0,951,5
0,2117,0,0,1493,513,416,0,902,259,0,921,5
0,2016,0,0,1498,533,419,0,886,280,0,952,5
0,2078,0,0,1505,537,420,0,908,286,0,962,5
0,2122,0,0,1508,549,419,0,911,298,0,961,5
0,2141,0,0,1516,538,418,0,919,306,0,961,5
0,2150,0,0,1519,547,422,0,924,301,0,953,5
0,2141,0,0,1519,548,420,0,925,307,0,952,5
0,2132,0,0,1515,551,420,0,924,306,0,973,5
0,2167,0,0,1526,560,419,0,927,311,0,971,5
0,2131,0,0,1522,562,420,0,924,310,0,978,5
0,2140,0,0,1526,565,418,0,920,306,0,996,5
0,2156,0,0,1529,570,421,0,922,298,0,943,5
0,2089,0,0,1531,570,423,0,934,310,0,955,5
0,2145,0,0,1540,573,424,0,937,314,0,967,5
0,2173,0,0,1539,569,424,0,941,319,0,971,5
0,2160,0,0,1538,558,426,0,947,312,0,960,5
0,2174,0,0,1538,562,427,0,947,314,0,962,5
0,2171,0,0,1542,584,428,0,946,315,0,945,5
0,2158,0,0,1536,579,426,0,948,317,0,961,5
0,2185,0,0,1543,574,428,0,952,317,0,970,5
0,2192,0,0,1541,562,430,0,951,314,0,967,5
0,2189,0,0,1537,581,428,0,950,308,0,951,5
0,2196,0,0,1547,576,429,0,956,300,0,935,5
0,2192,0,0,1549,587,431,0,956,312,0,954,5
0,2151,0,0,1547,589,431,0,954,318,0,980,5
0,2192,0,0,1551,581,432,0,953,318,0,982,5
0,2165,0,0,1541,591,429,0,955,334,0,997,5
0,2166,0,0,1544,592,429,0,965,333,0,943,5
0,2064,0,0,1543,588,425,0,958,328,0,999,5
0,2128,0,0,1539,593,430,0,950,328,0,999,5
0,2144,0,0,1549,600,433,0,972,326,0,1003,5
0,2159,0,0,1546,594,432,0,946,337,0,1015,5
0,2183,0,0,1548,585,429,0,946,329,0,1018,5
0,2195,0,0,1550,601,431,0,949,328,0,1023,5
0,2160,0,0,1552,606,431,0,963,339,0,1024,5
0,2170,0,0,1554,603,432,0,975,329,0,1026,5
0,1855,0,0,1556,591,427,0,1000,305,0,1030,5
0,1623,0,0,1576,606,435,30,1005,300,0,1054,5
0,1809,0,0,1564,573,435,0,1002,313,0,1035,5
0,1882,0,0,1555,593,432,0,1005,323,0,1014,5
0,1910,0,0,1559,597,435,0,1007,317,0,1026,5
0,1971,0,0,1564,595,446,0,1011,333,0,1043,5
0,2005,0,0,1567,601,444,0,1014,333,0,1050,5
0,2005,0,0,1568,604,446,0,1022,336,0,1050,5
0,2003,0,0,1566,596,446,0,1020,334,0,1055,5
0,2027,0,0,1565,578,445,0,1023,332,0,1056,5
0,2070,0,0,1575,604,446,0,1006,341,0,1064,5
0,2057,0,0,1575,608,446,0,1023,342,0,1066,5
0,2101,0,0,1576,603,445,0,1027,341,0,1075,5
0,2066,0,0,1568,607,443,0,1010,335,0,1067,5
0,1867,0,0,1570,604,446,0,1024,324,0,1056,5
0,2043,0,0,1567,593,445,0,1030,324,0,1054,5
0,2022,0,0,1561,607,445,0,1032,319,0,1045,5
0,2046,0,0,1566,614,445,0,1015,333,0,1057,5
0,2091,0,0,1570,611,446,0,1020,331,0,1057,5
0,2064,0,0,1562,609,447,0,1019,330,0,1051,5
0,2090,0,0,1543,599,447,0,1022,321,0,1052,5
0,2096,0,0,1543,591,443,0,992,335,0,1059,5
0,1921,0,0,1551,609,445,0,756,343,0,1058,5
0,1978,0,0,1557,613,447,0,830,332,0,1003,5
0,1978,0,0,1562,618,449,0,856,333,0,984,5
0,1803,0,0,1563,616,446,0,864,333,0,980,5
0,1939,0,0,1577,620,449,0,875,335,0,982,5
0,1952,0,0,1575,625,450,0,884,338,0,978,5
0,1934,0,0,1574,623,449,0,907,340,0,998,5
0,1961,0,0,1577,626,451,0,911,341,0,1005,5
0,1960,0,0,1578,627,451,0,919,341,0,1000,5
0,1966,0,0,1578,626,451,0,924,348,0,1019,5
0,1984,0,0,1579,627,453,0,923,346,0,1023,5
0,1974,0,0,1574,628,450,0,931,347,0,1021,5
0,2000,0,0,1575,628,450,0,932,344,0,1019,5
0,1983,0,0,1579,629,428,0,785,341,0,1020,5
0,2015,0,0,1571,517,446,0,878,310,0,977,5
0,1586,0,0,1574,575,465,0,901,339,0,993,5
0,1276,0,0,1565,591,463,0,921,347,0,1019,5
0,1571,0,0,1539,597,465,0,924,269,0,883,5
0,1653,0,0,1524,602,463,0,928,277,0,937,5
0,1755,0,0,1534,618,463,0,938,280,0,939,5
0,1785,0,0,1531,614,465,0,946,282,0,957,5
0,1776,0,0,1526,615,451,10,916,289,0,965,5
0,1803,0,0,1529,614,436,0,913,290,0,958,5
0,1931,0,0,1527,621,437,0,915,293,0,958,5
0,2037,0,0,1511,611,439,1,919,300,0,974,5
0,2254,0,0,1516,628,455,55,948,295,0,961,5
0,2013,0,0,1530,589,451,0,953,304,0,978,5
0,2176,0,0,1512,545,432,0,953,283,0,947,5
0,2207,0,0,1514,549,436,0,958,285,0,955,5
0,2282,0,0,1467,554,425,0,944,284,0,985,5
0,2370,0,0,1449,565,406,0,889,211,0,971,5
0,2395,0,0,1458,578,401,0,894,202,0,945,5
0,2419,0,0,1461,578,389,0,900,212,0,960,5
0,2423,0,0,1476,570,414,0,917,215,0,969,5
0,2439,0,0,1481,574,413,0,923,207,0,965,5
0,2448,0,0,1481,575,419,0,934,219,0,969,5
0,2434,0,0,1483,575,417,0,935,223,0,971,5
0,2448,0,0,1486,586,417,0,943,228,0,981,5
0,2448,0,0,1494,585,417,0,941,228,0,975,5
0,2427,0,0,1492,581,417,0,946,230,0,969,5
0,2458,0,0,1496,574,421,0,959,227,0,950,5
0,2451,0,0,1496,574,420,0,962,230,0,942,5
0,2455,0,0,1501,577,424,0,965,234,0,959,5
0,2458,0,0,1499,575,425,0,966,243,0,972,5
0,2443,0,0,1503,574,426,0,973,241,0,967,5
0,2454,0,0,1502,568,424,0,969,242,0,974,5
0,2481,0,0,1502,577,425,0,971,243,0,976,5
0,2490,0,0,1505,589,426,0,953,252,0,991,5
0,2493,0,0,1505,585,426,0,967,249,0,986,5
0,2493,0,0,1509,583,429,0,975,232,0,963,5
0,2479,0,0,1511,592,424,0,979,243,0,973,5
0,2490,0,0,1516,596,425,0,980,245,0,980,5
0,2483,0,0,1527,603,429,0,985,245,0,984,5
0,2432,0,0,1535,597,426,0,984,237,0,978,5
0,2429,0,0,1534,589,443,0,985,245,0,974,5
0,2465,0,0,1533,574,428,0,988,251,0,989,5
0,2496,0,0,1533,593,427,0,986,255,0,998,5
0,2506,0,0,1534,606,429,0,995,256,0,996,5
0,2475,0,0,1531,601,430,0,994,262,0,1003,5
