p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,pose
0,0,0,0,1226,1801,0,3444,1226,1032,0,1697,6
0,0,0,0,1217,1803,0,3686,1217,1023,0,1775,6
0,0,0,0,1261,1813,0,3531,1242,1056,1,1747,6
0,0,0,0,1246,1797,0,3515,1234,1034,0,1730,6
0,0,0,0,1283,1822,0,3483,1261,1056,0,1782,6
0,0,0,0,1277,1819,0,3590,1253,1053,1,1769,6
0,0,0,0,1317,1811,0,3496,1275,1056,0,1805,6
0,0,0,0,1297,1826,0,3501,1265,1063,0,1793,6
0,0,0,0,1337,1816,0,3470,1286,1065,0,1795,6
0,0,0,0,1330,1815,0,3460,1278,1062,0,1793,6
0,0,0,0,1359,1818,0,3446,1291,1067,0,1806,6
0,0,0,0,1357,1817,0,3441,1287,1066,1,1797,6
0,0,0,0,1378,1822,0,3461,1296,1079,0,1808,6
0,0,0,0,1374,1821,0,3482,1296,1073,0,1808,6
0,0,0,0,1385,1830,0,3498,1303,1086,0,1819,6
0,0,0,0,1374,1830,0,3442,1300,1085,0,1814,6
0,0,0,0,1392,1827,0,3436,1306,1085,0,1829,6
0,0,0,0,1388,1835,0,3414,1306,1085,1,1821,6
0,0,0,0,1410,1836,0,3441,1310,1091,0,1836,6
0,0,0,0,1403,1837,0,3484,1309,1090,0,1824,6
0,0,0,0,1411,1840,0,3469,1314,1102,0,1838,6
0,0,0,0,1413,1840,0,3501,1313,1097,0,1830,6
0,0,0,0,1416,1844,0,3510,1317,1096,0,1836,6
0,0,0,0,1417,1842,0,3517,1316,1098,0,1830,6
0,0,0,0,1423,1844,0,3454,1320,1099,0,1837,6
0,0,0,0,1420,1844,0,3439,1318,1092,0,1834,6
0,0,0,0,1428,1845,0,3441,1323,1098,0,1842,6
0,0,0,0,1425,1847,0,3426,1322,1100,1,1836,6
0,0,0,0,1432,1849,10,3513,1327,1106,0,1848,6
0,0,0,0,1431,1849,0,3480,1325,1103,0,1841,6
0,0,0,0,1429,1853,14,3456,1333,1110,0,1849,6
0,0,0,0,1432,1853,15,3469,1328,1106,0,1845,6
0,0,0,0,1434,1856,16,3456,1334,1116,0,1851,6
0,0,0,0,1434,1855,15,3445,1334,1112,0,1849,6
0,0,0,0,1434,1857,15,3422,1337,1120,0,1852,6
0,0,0,0,1435,1860,14,3417,1335,1118,0,1852,6
0,0,0,0,1436,1860,15,3497,1340,1119,0,1855,6
0,0,0,0,1435,1859,15,3461,1335,1118,0,1854,6
0,0,0,0,1437,1860,16,3516,1340,1124,0,1862,6
0,0,0,0,1436,1858,14,3465,1338,1122,0,1855,6
0,0,0,0,1440,1861,15,3494,1344,1122,0,1866,6
0,0,0,0,1437,1853,15,3502,1342,1122,0,1861,6
0,0,0,0,1443,1861,12,3457,1344,1121,0,1868,6
0,0,0,0,1440,1857,15,3453,1345,1122,0,1866,6
0,0,0,0,1449,1861,12,3572,1346,1128,0,1870,6
0,0,0,0,1443,1858,12,3533,1344,1123,0,1872,6
0,0,0,0,1447,1862,12,3489,1349,1127,0,1873,6
0,0,0,0,1449,1862,12,3531,1347,1126,0,1874,6
0,0,0,0,1434,1865,13,3477,1355,1124,0,1883,6
0,0,0,0,1435,1860,15,3508,1353,1121,0,1881,6
0,0,0,0,1433,1856,13,3536,1351,1122,0,1875,6
0,0,0,0,1439,1864,11,3553,1351,1125,0,1882,6
0,0,0,0,1446,1864,14,3569,1357,1128,0,1878,6
0,0,0,0,1440,1861,12,3574,1354,1128,0,1880,6
0,0,0,0,1453,1872,12,3481,1357,1121,0,1878,6
0,0,0,0,1450,1868,12,3546,1359,1123,0,1882,6
0,0,0,0,1454,1871,14,3504,1362,1132,0,1889,6
0,0,0,0,1450,1872,13,3473,1361,1124,0,1886,6
0,0,0,0,1459,1876,12,3576,1364,1134,0,1886,6
0,0,0,0,1463,1874,14,3547,1365,1133,0,1888,6
0,0,0,0,1462,1878,12,3507,1367,1123,0,1875,6
0,0,0,0,1460,1876,12,3548,1367,1128,0,1876,6
0,0,0,0,1451,1882,12,3506,1369,1132,0,1842,6
0,0,0,0,1444,1873,12,3516,1369,1120,0,1839,6
0,0,0,0,1455,1879,11,3529,1372,1140,0,1836,6
0,0,0,0,1447,1876,10,3505,1371,1135,0,1839,6
0,0,0,0,1457,1876,11,3517,1372,1142,0,1842,6
0,0,0,0,1453,1875,11,3498,1372,1141,0,1842,6
0,0,0,0,1465,1880,11,3490,1375,1145,0,1851,6
0,0,0,0,1460,1878,11,3499,1374,1144,0,1851,6
0,0,0,0,1469,1882,8,3476,1379,1145,0,1855,6
0,0,0,0,1466,1881,11,3503,1373,1144,0,1860,6
0,0,0,0,1467,1878,13,3480,1379,1143,0,1847,6
0,0,0,0,1466,1880,11,3469,1376,1141,0,1855,6
0,0,0,0,1472,1882,0,3496,1381,1148,0,1851,6
0,0,0,0,1468,1883,0,3497,1380,1145,0,1857,6
0,0,0,0,1476,1883,0,3477,1385,1152,3,1854,6
0,0,0,0,1476,1883,0,3463,1383,1151,0,1857,6
0,0,0,0,1466,1878,0,3479,1384,1152,0,1864,6
0,0,0,0,1471,1880,0,3506,1382,1150,0,1858,6
0,0,0,0,1474,1878,11,3519,1381,1149,0,1869,6
0,0,0,0,1473,1881,10,3487,1384,1153,0,1865,6
0,0,0,0,1475,1879,12,3489,1384,1149,0,1870,6
0,0,0,0,1469,1879,10,3505,1384,1152,0,1866,6
0,0,0,0,1470,1883,11,3496,1386,1148,0,1876,6
0,0,0,0,1464,1871,11,3425,1380,1142,0,1868,6
0,0,0,0,1476,1884,11,3516,1388,1154,0,1880,6
0,0,0,0,1477,1884,12,3493,1389,1153,0,1873,6
0,0,0,0,1476,1884,12,3474,1391,1154,0,1876,6
0,0,0,0,1472,1883,11,3464,1391,1155,0,1869,6
0,0,0,0,1486,1885,13,3425,1394,1155,0,1875,6
0,0,0,0,1483,1884,12,3460,1393,1157,0,1875,6
0,0,0,0,1486,1884,12,3458,1394,1160,0,1875,6
0,0,0,0,1490,1887,12,3433,1394,1156,0,1874,6
0,0,0,0,1478,1883,11,3515,1393,1155,0,1873,6
0,0,0,0,1484,1886,11,3471,1393,1159,0,1874,6
0,0,0,0,1487,1885,11,3508,1392,1157,0,1879,6
0,0,0,0,1483,1883,11,3496,1393,1156,0,1877,6
0,0,0,0,1488,1887,12,3512,1398,1157,0,1881,6
0,0,0,0,1487,1885,11,3560,1395,1157,0,1881,6
0,0,0,0,1483,1891,11,3550,1397,1155,0,1879,6
0,0,0,0,1485,1885,11,3535,1397,1155,0,1872,6
0,0,0,0,1489,1892,10,3556,1401,1157,0,1880,6
0,0,0,0,1486,1889,12,3531,1393,1152,0,1882,6
0,0,0,0,1490,1890,10,3532,1401,1154,0,1878,6
0,0,0,0,1490,1889,10,3532,1400,1152,0,1885,6
0,0,0,0,1489,1890,12,3553,1400,1157,0,1880,6
0,0,0,0,1482,1887,11,3542,1401,1152,0,1883,6
0,0,0,0,1427,1867,0,3535,1406,1133,0,1779,6
0,0,0,0,1488,1877,9,3566,1402,1148,0,1767,6
0,0,0,0,1409,1877,12,3691,1402,1134,0,1806,6
0,0,0,0,1428,1876,0,3718,1407,1134,0,1789,6
0,0,0,0,1435,1888,0,3720,1404,1141,0,1810,6
0,0,0,0,1425,1885,11,3589,1404,1139,0,1806,6
0,0,0,0,1441,1891,0,3679,1406,1143,0,1836,6
0,0,0,0,1439,1889,0,3719,1407,1141,0,1812,6
0,0,0,0,1447,1880,0,3539,1401,1165,0,1849,6
0,0,0,0,1437,1877,0,3656,1407,1159,0,1842,6
0,0,0,0,1480,1888,0,3539,1404,1168,0,1850,6
0,0,0,0,1468,1890,0,3541,1403,1169,0,1848,6
0,0,0,0,1477,1883,0,3568,1406,1167,0,1849,6
0,0,0,0,1480,1887,0,3550,1407,1170,0,1849,6
0,0,0,0,1484,1887,0,3550,1407,1167,0,1848,6
0,0,0,0,1482,1886,0,3589,1406,1165,0,1842,6
0,0,0,0,1490,1882,0,3546,1411,1167,0,1833,6
0,0,0,0,1486,1886,4,3548,1408,1168,0,1845,6
0,0,0,0,1483,1879,6,3732,1409,1168,0,1834,6
0,0,0,0,1478,1877,8,3690,1405,1164,0,1830,6
0,0,0,0,1488,1879,6,3528,1413,1166,0,1838,6
0,0,0,0,1487,1876,6,3656,1411,1165,0,1836,6
0,0,0,0,1493,1882,6,3536,1415,1164,0,1838,6
0,0,0,0,1492,1880,6,3513,1415,1165,0,1839,6
0,0,0,0,1491,1882,5,3681,1414,1166,0,1835,6
0,0,0,0,1489,1880,5,3687,1415,1165,0,1836,6
0,0,0,0,1491,1883,5,3649,1415,1167,0,1839,6
0,0,0,0,1489,1878,4,3667,1414,1164,0,1840,6
0,0,0,0,1498,1882,5,3655,1416,1167,0,1838,6
0,0,0,0,1497,1881,4,3675,1414,1167,0,1842,6
0,0,0,0,1499,1883,4,3699,1416,1166,0,1840,6
0,0,0,0,1496,1882,4,3665,1414,1161,0,1844,6
0,0,0,0,1496,1877,4,3676,1408,1158,0,1829,6
0,0,0,0,1501,1885,4,3688,1417,1166,0,1843,6
0,0,0,0,1501,1884,0,3652,1419,1164,0,1839,6
0,0,0,0,1499,1882,3,3697,1418,1166,0,1842,6
0,0,0,0,1499,1886,0,3682,1418,1163,0,1840,6
0,0,0,0,1499,1885,0,3667,1418,1163,0,1841,6
0,0,0,0,1498,1888,6,3706,1418,1165,0,1847,6
0,0,0,0,1501,1885,0,3699,1418,1165,0,1846,6
0,0,0,0,1495,1883,4,3716,1415,1163,0,1847,6
0,0,0,0,1502,1883,5,3702,1418,1166,0,1848,6
0,0,0,0,1501,1887,6,3719,1418,1165,0,1853,6
0,0,0,0,1499,1885,5,3704,1418,1168,0,1849,6
0,0,0,0,1497,1886,5,3715,1421,1164,1,1853,6
0,0,0,0,1502,1883,7,3723,1421,1167,0,1848,6
0,0,0,0,1495,1886,0,3742,1421,1167,0,1849,6
0,0,0,0,1502,1887,5,3755,1423,1167,0,1844,6
0,0,0,0,1499,1886,0,3706,1422,1170,0,1850,6
0,0,0,0,1498,1884,0,3728,1419,1165,0,1834,6
0,0,0,0,1502,1888,5,3707,1424,1169,0,1841,6
0,0,0,0,1507,1888,5,3716,1423,1171,0,1846,6
0,0,0,0,1497,1881,5,3699,1420,1166,0,1845,6
0,0,0,0,1500,1886,6,3705,1425,1167,0,1841,6
0,0,0,0,1501,1890,6,3718,1424,1172,0,1853,6
0,0,0,0,1501,1889,6,3709,1422,1170,0,1855,6
0,0,0,0,1497,1891,4,3714,1426,1169,0,1851,6
0,0,0,0,1499,1892,6,3719,1424,1172,0,1858,6
0,0,0,0,1497,1888,5,3699,1428,1173,0,1854,6
0,0,0,0,1495,1886,0,3722,1425,1174,0,1853,6
0,0,0,0,1503,1888,3,3717,1428,1187,0,1852,6
0,0,0,0,1499,1889,4,3680,1428,1174,0,1857,6
0,0,0,0,1496,1883,5,3750,1420,1184,0,1847,6
0,0,0,0,1499,1889,2,3768,1427,1186,0,1852,6
0,0,0,0,1506,1889,4,3778,1427,1193,0,1861,6
0,0,0,0,1501,1890,4,3751,1427,1188,0,1856,6
0,0,0,0,1501,1894,6,3762,1425,1190,0,1860,6
0,0,0,0,1506,1893,5,3771,1429,1192,0,1856,6
0,0,0,0,1503,1888,5,3776,1429,1194,0,1857,6
0,0,0,0,1496,1886,5,3781,1428,1192,0,1852,6
0,0,0,0,1505,1894,4,3793,1430,1196,0,1860,6
0,0,0,0,1508,1892,0,3793,1430,1196,0,1856,6
0,0,0,0,1505,1892,4,3783,1430,1194,0,1854,6
0,0,0,0,1506,1893,6,3825,1431,1197,0,1853,6
0,0,0,0,1507,1894,5,3794,1432,1196,0,1862,6
0,0,0,0,1506,1888,5,3789,1430,1196,0,1861,6
0,0,0,0,1506,1892,5,3814,1432,1194,0,1858,6
0,0,0,0,1506,1894,6,3802,1432,1197,0,1864,6
0,0,0,0,1500,1892,5,3818,1432,1194,0,1860,6
0,0,0,0,1499,1894,6,3817,1426,1190,0,1852,6
0,0,0,0,1503,1898,6,3815,1434,1194,0,1858,6
0,0,0,0,1501,1895,0,3835,1431,1193,0,1864,6
0,0,0,0,1501,1898,6,3846,1436,1192,0,1855,6
0,0,0,0,1504,1897,7,3841,1434,1191,0,1863,6
0,0,0,0,1500,1896,5,3869,1438,1193,0,1858,6
0,0,0,0,1498,1896,6,3870,1434,1192,0,1863,6
0,0,0,0,1504,1896,5,3866,1439,1196,0,1858,6
0,0,0,0,1500,1897,6,3866,1438,1194,0,1862,6
0,0,0,0,1500,1891,7,3865,1436,1192,0,1859,6
0,0,0,0,1501,1890,6,3885,1434,1191,0,1856,6
0,0,0,0,1503,1896,4,3880,1438,1195,0,1865,6
0,0,0,0,1504,1893,5,3872,1439,1196,0,1861,6
0,0,0,0,1504,1901,4,3883,1437,1192,0,1864,6
0,0,0,0,1506,1900,4,3892,1436,1195,0,1865,6
0,0,0,0,1495,1898,5,3870,1426,1184,0,1858,6
0,0,0,0,1497,1901,5,3891,1434,1190,0,1864,6
0,0,0,0,1501,1902,5,3886,1434,1189,0,1867,6
0,0,0,0,1502,1902,5,3867,1435,1191,0,1867,6
0,0,0,0,1502,1896,5,3836,1434,1190,0,1865,6
0,0,0,0,1505,1901,4,3859,1436,1188,0,1857,6
0,0,0,0,1501,1900,4,3776,1435,1191,0,1870,6
0,0,0,0,1503,1899,4,3848,1434,1190,0,1861,6
0,0,0,0,1505,1899,3,3901,1435,1189,0,1871,6
0,0,0,0,1505,1901,3,3870,1438,1190,0,1864,6
0,0,0,0,1505,1896,3,3884,1435,1190,0,1861,6
0,0,0,0,1504,1899,4,3891,1435,1191,0,1863,6
0,0,0,0,1508,1899,3,3879,1436,1194,0,1869,6
0,0,0,0,1503,1897,2,3875,1436,1194,0,1864,6
0,0,0,0,1501,1901,4,3872,1436,1193,0,1871,6
0,0,0,0,1507,1898,3,3856,1437,1195,0,1865,6
0,0,0,0,1491,1913,0,3771,1435,1193,0,1865,6
0,0,0,0,1501,1894,2,3856,1450,1183,0,1861,6
0,0,0,0,1499,1930,0,3751,1448,1197,0,1868,6
0,0,0,0,1514,1927,0,3753,1443,1194,0,1865,6
0,0,0,0,1504,1926,0,3684,1448,1200,0,1871,6
0,0,0,0,1518,1932,0,3737,1449,1201,0,1891,6
0,0,0,0,1516,1929,0,3637,1448,1199,0,1876,6
0,0,0,0,1517,1928,0,3726,1450,1200,0,1864,6
0,0,0,0,1522,1930,0,3592,1449,1198,0,1877,6
0,0,0,0,1521,1929,0,3657,1449,1200,0,1871,6
0,0,0,0,1521,1931,0,3647,1445,1196,0,1871,6
0,0,0,0,1519,1930,0,3693,1447,1197,0,1870,6
0,0,0,0,1526,1927,0,3520,1448,1199,0,1874,6
0,0,0,0,1520,1929,0,3583,1448,1198,0,1869,6
0,0,0,0,1535,1925,0,3388,1450,1183,0,1811,6
0,0,0,0,1532,1929,0,3502,1451,1200,0,1875,6
0,0,0,0,1532,1920,0,3375,1449,1193,0,1861,6
0,0,0,0,1536,1928,0,3502,1451,1194,0,1864,6
0,0,0,0,1541,1921,0,3533,1453,1192,0,1869,6
0,0,0,0,1539,1926,0,3485,1453,1195,0,1852,6
0,0,0,0,1541,1929,0,3565,1452,1197,0,1871,6
0,0,0,0,1541,1927,0,3522,1454,1197,0,1870,6
0,0,0,0,1542,1925,0,3224,1452,1195,0,1871,6
0,0,0,0,1542,1924,0,3377,1453,1197,0,1868,6
0,0,0,0,1540,1921,0,3547,1448,1193,0,1874,6
0,0,0,0,1540,1930,0,3320,1452,1196,0,1873,6
0,0,0,0,1547,1928,0,3680,1452,1197,0,1874,6
0,0,0,0,1544,1928,0,3663,1451,1198,0,1877,6
0,0,0,0,1543,1931,0,3765,1446,1199,0,1878,6
0,0,0,0,1537,1930,0,3766,1445,1199,0,1878,6
0,0,0,0,1550,1932,0,3777,1448,1201,0,1879,6
0,0,0,0,1545,1930,1,3595,1448,1201,0,1880,6
0,0,0,0,1551,1931,0,3760,1446,1201,0,1881,6
0,0,0,0,1554,1931,0,3776,1448,1201,0,1880,6
0,0,0,0,1543,1916,0,3724,1455,1206,0,1914,6
0,0,0,0,1515,1927,0,3754,1445,1208,0,1903,6
0,0,0,0,1555,1916,0,3761,1458,1211,0,1897,6
0,0,0,0,1554,1914,0,3740,1456,1209,0,1908,6
0,0,0,0,1558,1912,0,3774,1460,1212,0,1891,6
0,0,0,0,1558,1916,1,3770,1458,1212,1,1897,6
0,0,0,0,1561,1917,0,3779,1458,1210,0,1895,6
0,0,0,0,1560,1923,1,3795,1459,1211,0,1892,6
0,0,0,0,1560,1917,0,3784,1459,1210,0,1894,6
0,0,0,0,1561,1917,0,3766,1459,1210,0,1894,6
0,0,0,0,1562,1915,0,3763,1458,1211,0,1893,6
0,0,0,0,1561,1920,0,3789,1460,1212,1,1892,6
0,0,0,0,1562,1920,0,3808,1460,1210,0,1898,6
0,0,0,0,1562,1921,0,3745,1461,1211,0,1896,6
0,0,0,0,1566,1915,0,3752,1461,1211,0,1893,6
0,0,0,0,1563,1921,0,3785,1460,1212,0,1897,6
0,0,0,0,1564,1917,0,3746,1460,1209,0,1898,6
0,0,0,0,1566,1921,0,3769,1460,1211,0,1895,6
0,0,0,0,1565,1916,0,3761,1461,1212,0,1898,6
0,0,0,0,1563,1916,0,3773,1460,1213,0,1899,6
0,0,0,0,1566,1916,0,3772,1462,1209,0,1895,6
0,0,0,0,1567,1923,0,3758,1462,1212,0,1900,6
0,0,0,0,1566,1916,0,3815,1463,1211,0,1901,6
0,0,0,0,1568,1918,0,3760,1462,1212,0,1899,6
0,0,0,0,1568,1922,0,3811,1462,1212,0,1901,6
0,0,0,0,1569,1921,0,3797,1462,1211,0,1901,6
0,0,0,0,1567,1923,0,3840,1461,1212,0,1905,6
0,0,0,0,1564,1923,0,3825,1462,1212,0,1900,6
0,0,0,0,1571,1924,0,3868,1461,1212,0,1904,6
0,0,0,0,1569,1923,1,3830,1462,1214,0,1900,6
0,0,0,0,1568,1927,0,3836,1455,1212,0,1907,6
0,0,0,0,1572,1925,0,3853,1464,1212,0,1901,6
0,0,0,0,1561,1913,0,3821,1464,1216,0,1911,6
0,0,0,0,1564,1928,0,3819,1458,1215,0,1907,6
0,0,0,0,1728,1849,0,3962,1295,1020,0,1861,6
0,0,0,0,1288,1883,0,3955,1447,967,0,1962,6
0,0,0,0,0,0,0,753,1412,1088,0,1583,6
0,0,0,0,1818,2166,7,3937,638,927,0,1713,0
0,0,0,0,0,0,0,207,0,0,0,0,0
0,0,0,0,0,0,0,284,0,0,0,0,0
0,0,0,0,0,0,0,169,0,0,0,0,0
0,0,0,0,0,0,0,188,0,0,0,0,0
0,0,0,0,0,0,0,147,0,0,0,0,0
0,0,0,0,0,0,0,156,0,0,0,0,0
0,0,0,0,0,0,0,133,0,0,0,0,0
0,0,0,0,0,0,0,141,0,0,0,0,0
0,0,0,0,0,0,0,124,0,0,0,0,0
0,0,0,0,0,0,0,127,0,0,0,0,0
0,0,0,0,0,0,0,109,0,0,0,0,0
0,0,0,0,0,0,0,119,0,0,0,0,0
0,0,0,0,0,0,0,103,0,0,0,0,0
0,0,0,0,0,0,0,105,0,0,0,0,0
0,0,0,0,0,0,0,97,0,0,0,0,0
0,0,0,0,0,0,0,96,0,0,0,0,0
0,0,0,0,0,0,0,86,0,0,0,0,0
0,0,0,0,0,0,0,95,0,0,0,0,0
0,0,0,0,2867,2142,0,4044,491,780,357,645,7
0,0,0,0,596,157,0,4051,1287,1002,956,1410,7
0,0,768,278,2151,2056,4,4034,588,914,364,843,7
0,0,0,107,2785,2285,0,4008,646,636,183,461,7
0,0,114,0,1122,1673,0,4038,503,725,422,1132,7
0,0,192,0,1276,1670,0,4036,581,796,579,970,7
0,0,0,0,0,0,898,4049,309,257,242,862,7
0,0,0,976,303,1223,366,4053,421,1199,581,1425,7
0,0,0,0,1281,1135,442,4038,450,351,428,664,7
0,0,0,706,540,0,1106,4056,495,397,465,864,7
0,0,0,0,1943,0,502,3772,885,350,357,864,7
0,0,0,0,1732,571,452,3927,710,359,336,770,7
0,0,0,0,1715,1467,455,3816,763,351,394,900,7
0,0,0,0,1830,0,509,3772,941,392,384,825,7
0,0,1724,955,0,0,877,4050,549,455,618,1030,7
0,0,630,0,1128,274,471,4048,466,348,543,877,7
0,0,1133,1042,0,0,914,4053,549,438,600,1076,7
0,0,1158,1100,0,0,879,4052,547,486,618,1128,7
0,0,1051,1435,0,0,935,4042,620,469,681,1111,7
0,0,957,1347,0,0,920,4053,561,501,670,1097,7
0,0,1137,1614,0,0,973,4053,596,482,727,1118,7
0,0,1208,1484,0,0,956,4053,647,448,720,1105,7
0,0,1099,1712,0,0,992,4050,594,500,755,1128,7
0,0,1085,1676,0,0,984,4050,603,484,734,1123,7
0,0,1069,1810,0,0,993,4053,641,498,774,1137,7
0,0,944,1776,0,0,993,4053,643,505,763,1134,7
0,0,1072,1880,0,0,988,4053,623,523,739,1151,7
0,0,1058,1839,0,0,993,4054,634,507,763,1147,7
0,0,983,1920,0,0,987,4051,597,501,770,1157,7
0,0,948,1888,0,0,984,4052,614,518,760,1153,7
0,0,989,1979,0,0,989,4053,620,523,771,1169,7
0,0,970,1974,0,0,989,4052,596,512,769,1163,7
0,0,980,2023,0,0,990,4052,636,524,764,1175,7
0,0,1015,2017,0,0,990,4055,613,523,770,1170,7
0,0,990,2089,0,0,992,4051,630,542,766,1184,7
0,0,998,2058,0,0,993,4049,628,537,770,1178,7
0,0,1012,2158,0,0,996,4051,661,556,742,1187,7
0,0,1003,2128,0,0,995,4050,661,554,741,1184,7
0,0,1098,2174,0,0,997,4053,613,515,758,1190,7
0,0,1061,2167,0,0,996,4052,648,546,770,1189,7
0,0,1047,2211,0,0,999,4055,642,443,777,1201,7
0,0,1058,2192,0,0,999,4056,645,492,755,1196,7
0,0,1056,2187,0,0,1002,4043,662,498,802,1204,7
0,0,1063,2214,0,0,1003,4054,650,474,804,1197,7
0,0,1062,2258,0,0,998,4051,679,549,797,1201,7
0,0,1034,2230,0,0,999,4054,659,504,794,1205,7
0,0,1217,2278,0,0,1007,4054,691,549,795,1207,7
0,0,1150,2227,0,0,1000,4052,706,559,803,1204,7
0,0,1243,2306,0,0,1006,4054,731,554,784,1209,7
0,0,1163,2289,0,0,1009,4053,710,553,805,1208,7
0,0,1253,2288,0,0,1012,4053,765,567,790,1210,7
0,0,1270,2313,0,0,1009,4053,740,536,779,1209,7
0,0,1223,2334,0,0,1012,4054,748,573,770,1217,7
0,0,1251,2341,0,0,1017,4054,737,560,773,1211,7
0,0,1280,2352,0,0,1012,4055,736,572,795,1222,7
0,0,1200,2348,0,0,1011,4055,728,566,787,1218,7
0,0,1299,2371,0,0,1013,4055,766,592,780,1227,7
0,0,1312,2346,0,0,1015,4053,750,592,790,1224,7
0,0,1178,2374,0,0,1014,4054,794,560,790,1230,7
0,0,1200,2377,0,0,1006,4035,773,569,783,1227,7
0,0,1296,2397,0,0,1013,4054,797,550,785,1229,7
0,0,1227,2379,0,0,1012,4053,790,556,786,1227,7
0,0,1323,2422,0,0,1021,4054,780,567,782,1229,7
0,0,1285,2413,0,0,1013,4055,798,549,782,1227,7
0,0,1357,2429,0,0,1020,4054,790,584,796,1232,7
0,0,1343,2430,0,0,1021,4053,792,578,787,1230,7
0,0,1376,2451,0,0,1022,4054,787,589,791,1237,7
0,0,1370,2437,0,0,1019,4046,782,590,789,1238,7
0,0,1392,2431,0,0,1023,4055,782,589,788,1237,7
0,0,1359,2457,0,0,1020,4054,782,589,787,1238,7
0,0,1424,2448,0,0,1027,4054,777,595,806,1240,7
0,0,1399,2443,0,0,1026,4055,784,592,806,1242,7
0,0,1341,2468,0,0,1023,4042,781,595,791,1233,7
0,0,1392,2479,0,0,1025,4054,781,596,809,1242,7
0,0,1407,2466,0,0,1032,4054,791,597,791,1246,7
0,0,1348,2486,0,0,1028,4053,797,600,793,1246,7
0,0,1413,2503,0,0,1032,4055,804,607,783,1249,7
0,0,1434,2471,0,0,1035,4051,801,591,792,1245,7
0,0,1453,2510,0,0,1034,4052,810,602,794,1248,7
0,0,1442,2506,0,0,1034,4054,799,601,777,1246,7
0,0,1485,2512,0,0,1035,4054,787,611,793,1247,7
0,0,1471,2453,0,0,1036,4053,786,603,790,1250,7
0,0,1490,2530,0,0,1039,4053,796,609,806,1247,7
0,0,1479,2526,0,0,1036,4052,804,609,813,1248,7
0,0,1523,2501,0,0,1035,4053,805,613,811,1253,7
0,0,1519,2527,0,0,1036,4052,803,615,810,1250,7
0,0,1485,2546,0,0,1036,4052,808,611,803,1251,7
0,0,1502,2541,0,0,1036,4054,809,617,794,1253,7
0,0,1515,2507,0,0,1035,4051,794,614,820,1255,7
0,0,1514,2537,0,0,1033,4043,801,610,815,1248,7
0,0,1569,2559,0,0,1037,4052,808,619,820,1259,7
0,0,1561,2464,0,0,1036,4052,805,618,813,1257,7
0,0,1600,2574,0,0,1039,4051,805,619,830,1256,7
0,0,1562,2555,0,0,1037,4051,810,616,825,1255,7
0,0,1635,2499,0,0,1038,4050,798,620,824,1257,7
0,0,1630,2512,0,0,1039,4051,785,616,831,1255,7
0,0,1645,2594,0,0,1040,4053,813,620,817,1257,7
0,0,1637,2581,0,0,1037,4051,815,618,822,1259,7
0,0,1695,2559,0,0,1040,4055,805,614,819,1257,7
0,0,1639,2583,0,0,1038,4053,825,619,812,1261,7
0,0,1677,2581,0,0,1037,4055,831,617,825,1265,7
0,0,1699,2535,0,0,1039,4055,823,618,823,1261,7
0,0,1621,2593,0,0,1038,4055,819,616,836,1262,7
0,0,1653,2586,0,0,1039,4054,828,616,832,1260,7
0,0,1712,2374,0,0,1038,4055,827,619,832,1265,7
0,0,1712,2462,0,0,1038,4055,820,617,831,1262,7
0,0,1639,2603,0,0,1039,4055,826,623,826,1265,7
0,0,1693,2543,0,0,1038,4055,822,623,829,1265,7
0,0,1706,2559,0,0,1040,4057,846,631,830,1265,7
0,0,1647,2615,0,0,1040,4056,835,627,832,1265,7
0,0,1747,2614,0,0,1039,4057,834,639,827,1267,7
0,0,1735,2527,0,0,1041,4059,843,635,818,1268,7
0,0,1683,2624,0,0,1030,4050,864,646,833,1269,7
0,0,1680,2623,0,0,1036,4058,848,635,826,1265,7
0,0,1767,2581,0,0,1029,4057,844,650,843,1268,7
0,0,1744,2573,0,0,1031,4058,834,644,838,1265,7
0,0,1719,2640,0,0,1025,4057,853,658,837,1269,7
0,0,1734,2626,0,0,1026,4057,848,654,840,1268,7
0,0,1767,2601,0,0,1025,4056,857,668,837,1271,7
0,0,1742,2637,0,0,1025,4057,864,663,832,1269,7
0,0,1721,2645,0,0,1026,4056,864,669,843,1269,7
0,0,1776,2610,0,0,1026,4057,860,670,843,1270,7
0,0,1711,2650,0,0,1027,4057,866,672,835,1272,7
0,0,1681,2643,0,0,1028,4057,869,674,836,1269,7
0,0,1729,2631,0,0,1030,4056,872,676,839,1271,7
0,0,1721,2640,0,0,1027,4057,868,674,834,1273,7
0,0,1706,2667,0,0,1029,4056,871,679,833,1273,7
0,0,1697,2675,0,0,1031,4057,881,679,832,1275,7
0,0,1763,2641,0,0,1029,4054,865,682,835,1275,7
0,0,1741,2658,0,0,1031,4056,868,682,830,1270,7
0,0,1773,2693,0,0,1032,4054,865,681,831,1275,7
0,0,1774,2682,0,0,1032,4054,868,681,832,1274,7
0,0,1771,2691,0,0,1034,4054,868,685,848,1274,7
0,0,1767,2686,0,0,1032,4054,861,685,837,1275,7
0,0,1782,2647,0,0,1033,4053,873,682,851,1276,7
0,0,1781,2661,0,0,1034,4055,858,682,848,1275,7
0,0,1761,2688,0,0,1032,4056,868,683,846,1274,7
0,0,1774,2688,0,0,1033,4054,868,679,850,1275,7
